FID_1,NAME,GSS_CODE,BOROUGH,...5,Count_,Avg_price,Avg_number_of_,Avg_reviews_pe,Avg_availabili,Avg_number_of1,GSS_CODE...12,IMD Score,Income Score (rate),Employment Score (rate),Health Deprivation and Disability Score,Crime Score,Barriers to Housing and Services Score,Living Environment Score,Count,count,average_price,
330,Valley,E05000607,Waltham Forest,NA,15,112.252226,14.940653,0.705608,70.338279,4.252226,E05000574,34.245,0.221875,0.126875,0.415625,1.106875,31.371875,36.566875,337,15,97.47,
585,Bruce Grove,E05000268,Haringey,NA,102,74.142857,17.376623,0.536494,141.454545,4.779221,E05000437,37.097444,0.227333,0.155333,0.432111,0.672889,39.276444,30.888444,77,104,97.44,
605,Manor Park,E05000488,Newham,NA,40,68.259259,7.518519,0.65,71.333333,3.555556,E05000035,21.433333,0.1215,0.073833,-0.249333,0.295167,40.495333,24.845333,27,40,97.25,
606,Little Ilford,E05000487,Newham,NA,30,66.8,12.35,0.527,211.7,4.55,E05000074,14.740286,0.091857,0.074857,-0.602286,-0.472429,22.386571,22.685429,20,30,97.13,
258,Rushey Green,E05000451,Lewisham,NA,131,123.181818,8.472727,0.932,214.236364,4.145455,E05000341,19.387667,0.120833,0.075833,-0.105333,0.1485,30.977167,22.624667,55,133,97.1,
332,Cathall,E05000591,Waltham Forest,NA,112,112.162791,14.27907,0.837674,170.511628,5.232558,E05000060,19.7163,0.1357,0.1011,-0.6962,0.2449,31.037,18.1334,43,112,96.92,
79,Hounslow Central,E05000358,Hounslow,NA,74,193.095652,21.369565,0.672739,74.847826,4.304348,E05000139,18.948875,0.13925,0.09175,-0.18,0.390125,20.116375,30.615,230,75,96.91,
139,Botwell,E05000325,Hillingdon,NA,63,156.506024,13.26506,0.825482,113.807229,5.204819,E05000255,19.049714,0.110714,0.078,-0.122857,0.269,29.273,32.899571,166,63,96.44,
322,Bush Hill Park,E05000194,Enfield,NA,18,112.787879,14.212121,0.51697,94.030303,3.060606,E05000402,14.541833,0.101,0.071833,-0.891,0.052333,26.191333,26.4885,33,18,96.17, 
338,Hoe Street,E05000601,Waltham Forest,NA,121,111.444444,12.361111,0.555556,94.194444,2.861111,E05000499,9.309143,0.061429,0.041143,-0.967714,-0.104714,21.799857,28.311143,36,122,96.06,
154,Canons,E05000286,Harrow,NA,27,152.826772,13.480315,0.433071,102.606299,3.425197,E05000459,6.626333,0.037,0.023,-1.002667,-0.457333,17.899833,33.732,127,27,95.78,
376,Sutton South,E05000566,Sutton,NA,36,106.571429,14.142857,0.562857,153.928571,5.071429,E05000561,6.884429,0.047714,0.039714,-0.877857,-0.277857,15.723571,16.51,14,37,95.46,
37,Upper Norwood,E05000166,Croydon,NA,95,256.173913,25.521739,1.283913,189.26087,12.913043,E05000405,11.7805,0.0865,0.058,-0.9175,-0.160833,23.023667,15.878333,23,94,95.26,
157,West Harrow,E05000305,Harrow,NA,22,151.091463,15.987805,0.980976,111.628049,6.134146,E05000418,19.1495,0.10575,0.064,0.087125,0.383375,23.922625,45.696625,164,22,95,
239,Peckham,E05000546,Southwark,NA,150,127.538462,11.076923,0.346154,107.384615,1.923077,E05000078,10.997667,0.073167,0.052667,-0.773333,-0.607333,23.7965,20.790833,13,151,94.92,
45,West Wickham,E05000127,Bromley,NA,11,241.526316,20.791423,0.894347,131.179337,7.003899,E05000426,25.407571,0.142,0.089143,0.111,0.686286,28.731571,50.823143,513,11,94.91,
56,Plaistow and Sundridge,E05000125,Bromley,NA,44,221.707273,26.894545,1.092927,136.454545,8.972727,E05000129,17.527,0.094333,0.0645,-0.788833,0.223667,25.9285,50.896167,550,44,94.84,
524,St. Dunstan's and Stepney Green,E05000584,Tower Hamlets,NA,300,86.771429,6.2,0.333429,140.142857,2.714286,E05000496,11.55075,0.087875,0.052625,-1.028125,0.15075,23.952625,21.108125,35,300,94.81,
86,Greenford Broadway,E05000177,Ealing,NA,28,188.506494,20.733766,0.730779,95.038961,5.623377,E05000250,22.87,0.139714,0.099714,-0.089571,0.595714,27.759143,37.952571,308,28,94.75,
34,Ashburton,E05000147,Croydon,NA,24,259.789474,10.947368,0.307368,235.052632,2.631579,E05000312,17.050625,0.113125,0.08025,-0.44525,0.108125,26.49875,16.34075,19,24,94.62, 
598,Boleyn,E05000476,Newham,NA,48,70.564103,12.102564,1.887436,126.948718,7.153846,E05000493,27.687111,0.159,0.087222,-0.092333,0.265333,49.355222,32.485667,39,49,94.51,
320,Southgate,E05000208,Enfield,NA,56,112.854077,14.16309,0.567854,82.120172,5.038627,E05000234,26.502714,0.165571,0.098714,0.365714,0.530143,38.326286,31.046571,233,56,94.5,
210,Streatham Wells,E05000432,Lambeth,NA,151,134.181818,11.909091,0.363636,185.509091,4.054545,E05000200,11.958375,0.071125,0.048375,-1.16075,-0.296375,33.956875,21.673,55,151,94.47,
148,Pinner South,E05000298,Harrow,NA,22,153.836207,14.551724,0.724655,123.336207,6.155172,E05000282,34.6645,0.2275,0.14225,0.034875,0.847875,36.417625,32.246875,116,22,94.45,
336,Forest,E05000595,Waltham Forest,NA,56,111.777778,24.555556,0.464444,218,4.888889,E05000107,8.605667,0.056,0.045833,-1.004333,-0.362167,23.727333,7.632833,9,57,94.23,
282,Glyndon,E05000221,Greenwich,NA,115,118.657143,7.542857,0.267143,131.485714,1.8,E05000503,16.120571,0.100571,0.068571,-0.66,0.312714,25.738857,24.174857,35,115,94.21,
257,Perry Vale,E05000450,Lewisham,NA,114,123.390335,17.289963,0.808104,87.267658,5.420074,E05000552,19.36925,0.10175,0.063625,-0.030125,0.39075,33.43125,29.41,269,115,94.17,
241,Faraday,E05000541,Southwark,NA,150,126.406393,12.552511,0.571644,94.552511,4.13242,E05000553,28.844,0.176333,0.111,0.220556,1.035111,31.969889,35.725333,219,151,94.15,
404,Cannon Hill,E05000456,Merton,NA,42,102.205128,15.769231,1.109744,164.512821,7.358974,E05000101,22.35725,0.1325,0.073875,-0.531625,0.217125,48.053125,25.62125,39,42,94.12,
43,Chelsfield and Pratts Bottom,E05000110,Bromley,NA,23,243.653631,27.512104,1.159739,134.560521,8.309125,E09000001,16.1175,0.085833,0.061917,-0.779,-1.662667,35.478667,35.398083,537,23,93.91,
297,Blendon and Penhill,E05000067,Bexley,NA,7,116.494845,9.474227,0.576907,254.185567,4.206186,E05000088,29.375,0.196333,0.120667,-0.363167,0.610667,43.473167,24.529,97,7,93.86,
77,Hounslow South,E05000360,Hounslow,NA,46,194.347826,21.582609,0.92487,123.008696,6.078261,E05000479,35.06725,0.201125,0.125375,0.362875,0.63825,52.10425,24.0795,115,47,93.62,
48,Farnborough and Crofton,E05000118,Bromley,NA,10,238.003597,21.039568,0.824245,100.478417,6.230216,E05000385,31.435,0.1888,0.1378,-0.3128,1.025,39.0402,42.4858,278,10,93.6,
302,Northumberland Heath,E05000080,Bexley,NA,7,114.888889,14.37037,0.477778,163.62963,1.777778,E05000184,27.245222,0.173333,0.112667,-0.294556,0.436222,40.735556,25.359333,27,7,93.57,
195,East Finchley,E05000049,Barnet,NA,114,139.440329,18.139918,0.778189,100.477366,5.271605,E05000145,15.923857,0.111571,0.075714,-0.582,0.154857,20.862429,33.098286,243,114,93.38,
222,Gipsy Hill,E05000422,Lambeth,NA,98,131.054422,21.367347,0.615102,107.081633,4.44898,E05000269,13.998571,0.075714,0.050429,-0.538857,0.316143,27.956286,36.249571,147,99,92.88,
38,South Norwood,E05000164,Croydon,NA,115,253.761905,13.785714,0.483929,118.904762,4.119048,E05000472,5.782833,0.034333,0.021333,-1.5135,-0.418333,23.044833,21.584167,84,115,92.84, 
304,Colyers,E05000070,Bexley,NA,13,114.753846,12.969231,0.561077,132.215385,3.307692,E05000100,45.7717,0.2805,0.1946,0.2485,0.8383,56.9647,29.2635,65,13,92.77,
133,Northwood,E05000335,Hillingdon,NA,18,159.192593,25.088889,0.772889,134.177778,6.607407,E05000365,13.542857,0.085143,0.056857,-0.784429,0.060429,27.320714,32.908857,135,18,92.56,
354,Bridge,E05000497,Redbridge,NA,32,109.390625,12.203125,0.503594,121.515625,4.796875,E05000592,20.198429,0.119,0.065714,-0.505571,0.377571,36.257286,33.768429,64,32,92.47,
26,West Thornton,E05000168,Croydon,NA,57,290.744856,35.613169,1.281523,118.316872,11.530864,E05000645,17.425833,0.122167,0.077167,-0.635667,-0.1025,23.1315,39.542167,243,57,92.39, 
413,Ravensbury,E05000468,Merton,NA,37,101.25,24.666667,0.96,181.833333,10.5,E05000414,13.913833,0.091833,0.061167,-0.8625,0.066667,25.562833,24.005833,12,37,92.35,
369,Cheam,E05000560,Sutton,NA,26,107,22.171429,0.969714,180.871429,8.742857,E05000346,24.261857,0.148,0.092143,-0.144571,0.147857,35.435,25.135857,70,26,92.27,
41,Hayes and Coney Hall,E05000119,Bromley,NA,15,249.726862,10.390519,0.549684,113.808126,3.469526,E05000396,14.722167,0.0675,0.044667,-1.488167,0.276833,30.9075,42.386833,443,15,91.67,
331,Chingford Green,E05000593,Waltham Forest,NA,24,112.208333,17.930556,0.551528,77.979167,4.111111,E05000243,28.751125,0.171375,0.105625,0.213875,0.081625,40.851625,36.063625,144,24,91.46,
617,Alibon,E05000027,Barking and Dagenham,NA,26,59.357143,13.214286,1.677143,89.428571,3.642857,E05000327,8.710429,0.065286,0.047714,-0.726,-0.190429,18.799714,13.987857,14,26,91.12, 
259,Catford South,E05000440,Lewisham,NA,77,123.12,7.64,0.666,205.92,3.16,E05000108,15.147556,0.096222,0.069333,-0.871111,-0.044,31.768778,16.047667,25,76,90.87,
303,Barnehurst,E05000064,Bexley,NA,20,114.766667,14.166667,0.770667,143.1,4.766667,E05000030,25.605714,0.155,0.100286,0.102429,0.188714,38.851,22.005857,30,20,90.85,
597,Forest Gate South,E05000484,Newham,NA,111,70.8,8.771429,1.330571,84.4,5.314286,E05000485,27.51275,0.164375,0.085125,-0.263875,0.252125,50.12875,31.324875,35,112,90.81,
581,Tottenham Green,E05000280,Haringey,NA,237,75.545455,15.090909,0.785455,79.909091,5.454545,E05000311,9.110375,0.058625,0.050375,-0.913125,-0.5215,19.073375,14.56625,11,236,90.64,
271,Shooters Hill,E05000227,Greenwich,NA,45,121.129496,47.143885,1.378921,249.755396,15.539568,E05000331,22.656714,0.113429,0.066714,-0.318571,0.451143,40.301857,30.760429,139,45,90.6,
75,Hounslow West,E05000361,Hounslow,NA,32,196.463918,12.164948,1.142474,147.443299,5.701031,E05000086,24.846222,0.165222,0.103222,-0.431444,0.202111,43.828778,23.344444,97,32,90.59,
567,Springfield,E05000246,Hackney,NA,88,78,19.142857,1.009286,242.285714,11.035714,E05000356,20.727857,0.135571,0.081429,-0.365286,0.308429,35.212714,27.833143,28,89,90.43,
255,Sydenham,E05000452,Lewisham,NA,117,123.601594,11.541833,0.577809,92.585657,3.952191,E05000449,34.1194,0.2063,0.1218,0.3886,0.8691,44.3894,35.675,251,116,90.09,
321,Haselbury,E05000201,Enfield,NA,39,112.821429,18.47619,0.60119,132.607143,4.916667,E05000171,21.858222,0.147333,0.103333,-0.424333,-0.021111,35.167889,26.620778,84,39,90, 
125,West Drayton,E05000342,Hillingdon,NA,118,166,20.341463,0.912195,165.707317,6.853659,E05000099,19.672625,0.126125,0.0715,-0.62375,0.26175,39.786125,22.913,41,118,89.76,
112,Pettits,E05000317,Havering,NA,19,169.0883,17.88521,0.775762,111.298013,6,E05000542,23.6556,0.131,0.0767,0.2151,0.2327,32.2415,41.9416,453,19,89.68,
252,Downham,E05000442,Lewisham,NA,47,124.126984,13.190476,0.56746,129.238095,5.047619,E05000406,9.561571,0.07,0.037429,-1.194857,-0.694857,30.706714,19.444429,63,47,89.68,
306,Chase,E05000195,Enfield,NA,14,114.331081,11.445946,0.437095,105.547297,3.844595,E05000434,22.730429,0.136286,0.090429,-0.170143,0.601143,28.074714,42.455857,148,14,89.57, 
143,Yeading,E05000344,Hillingdon,NA,25,155.923729,20.305085,0.655932,93.309322,5.042373,E05000419,23.729,0.129778,0.085222,0.232778,0.791,25.307222,41.671889,236,25,89.12,
209,St. Leonard's,E05000428,Lambeth,NA,152,134.591111,20.648889,0.800933,94.257778,5.515556,E05000222,19.081889,0.127889,0.069667,-0.308556,0.491556,28.999333,30.489778,225,152,88.9,
293,Belvedere,E05000065,Bexley,NA,47,117.32,13.12,0.7572,144.76,5.48,E05000407,7.701333,0.06,0.038167,-1.333333,-0.759167,21.0995,26.537833,25,47,88.64,
310,Upper Edmonton,E05000212,Enfield,NA,35,114.041667,7.083333,0.58,176.208333,3.166667,E05000040,36.532429,0.216571,0.139,0.463714,0.643857,44.585286,31.125714,24,35,88.63,
136,Eastcote and East Ruislip,E05000329,Hillingdon,NA,8,157.53869,13.904762,0.625357,98.208333,4.669643,E05000624,11.028444,0.075778,0.046,-0.666778,-0.133111,20.414667,30.361444,336,8,88.62,
262,Lewisham Central,E05000448,Lewisham,NA,235,122.611111,11.722222,0.422222,195.222222,3.666667,E05000126,6.266167,0.044167,0.0355,-1.529,-0.8645,26.239333,15.332,18,235,88.51,
319,Southgate Green,E05000209,Enfield,NA,45,112.986301,22.136986,0.797808,124.534247,8.876712,E05000216,24.933,0.16425,0.114125,-0.03,0.528875,29.83925,27.672625,73,45,88.47,
146,Harrow on the Hill,E05000289,Harrow,NA,40,154.770701,23.076433,0.838185,106.847134,6.181529,E05000131,24.324143,0.162714,0.111429,-0.117857,0.511571,24.662714,41.228714,314,40,88.38,
383,Wallington South,E05000570,Sutton,NA,16,105.27907,12.616279,0.673256,169.325581,5.918605,E05000490,29.279375,0.16075,0.0925,-0.0695,0.59975,47.661,36.444875,86,16,88.38,
82,Norwood Green,E05000186,Ealing,NA,48,190.9375,7.375,0.81375,134.375,5.3125,E05000297,12.779667,0.089833,0.064167,-1.226333,-0.434833,33.611167,13.7225,16,48,88.29, 
28,Norbury,E05000158,Croydon,NA,71,283.95339,13.902542,0.599407,121.381356,4.313559,E05000643,14.939857,0.106714,0.059714,-1.454429,-0.177,23.513429,37.919714,236,71,88.28,
108,Elm Park,E05000308,Havering,NA,24,170.363971,24.459559,1.049743,113.323529,7.919118,E05000429,28.025455,0.171455,0.104727,0.236727,0.349273,30.528,49.338364,272,24,88.25,
211,Knight's Hill,E05000424,Lambeth,NA,103,133.418605,5.883721,0.760698,211.581395,3.325581,E05000339,28.914,0.184,0.11325,0.032625,0.905125,33.846125,25.154375,43,103,88.13,
422,Lavender Fields,E05000463,Merton,NA,56,99.866667,21.95,1.034625,79.945833,7.4875,E05000535,31.421889,0.199111,0.124333,0.256667,0.766,35.112222,39.674444,240,56,88.07,
30,Croham,E05000152,Croydon,NA,63,273.907143,15.735714,0.546357,66.607143,4.385714,E05000279,20.487143,0.125857,0.088429,-0.21,0.537857,29.963286,31.765,140,63,87.9,
253,Whitefoot,E05000454,Lewisham,NA,62,123.933333,15.666667,0.458,196.6,2.933333,E05000557,11.561143,0.074571,0.064857,-0.828429,-0.829714,27.063714,17.691429,15,62,87.9,
294,Thamesmead East,E05000084,Bexley,NA,61,117.057471,21.824713,1.005345,92.261494,6.706897,E05000586,29.252111,0.202444,0.106556,0.167111,0.692111,31.314111,35.489778,348,61,87.79,
358,Mayfield,E05000508,Redbridge,NA,32,108.723684,12.421053,0.721184,152.907895,4.197368,E05000109,10.6639,0.0676,0.0486,-1.0474,-0.071,28.119,22.4549,76,32,87.47,
